url,title,category,description,image
https://parapharmacie.tn/shop/complements-alimentaires/fertilite/duonat-30-gelules/,Duonat 30 Gélules – Aleonat,Fertilité femme,"Description 

 Description 
Duonat permet la réhabilitation des performances sexuelles du couple par 3 actions synergiques: 
 
 HE Lavande + Ginko biloba : protecteurs cardiaques et vasculaires, améliorent la qualité et la durée de l’érection 
 Ginseng + Maca : plantes adaptogènes, luttent contre la fatigue et le stress. Améliorent la circulation sanguine au niveau des organes génitaux tout en stimulant la libido chez les deux sexes. 
 HE Cannelle + Gingembre : aphrodisiaques, anti-inflammatoires, source appréciable de manganèse et de cuivre, augmentent la libido et stimulent les zones érogènes. 
 
 Le produit peut être utilisé comme traitement adjuvant de l’infertilité du couple et pour la préconception : 
 
 Chez la femme : Tribulus + Ginseng : amélioration de la qualité des ovules et de l’ovulation, amélioration de la circulation sanguine aux niveaux des organes génitaux externes. 
 Chez l’homme : Ginseng + Gingembre + Tribulus : amélioration de la qualité des spermatozoïdes, stimulation de la spermatogenèse. 
 
 Indication 
 • Réhabilitation et amélioration des performances sexuelles du couple. 
• Traitement adjuvant de l’infertilité du couple, préconception. 
• Baisse de la libido chez l’homme, chez la femme particulièrement lors de la ménopause. 
• Traitement de fond de la dysfonction érectile chez les insuffisants cardiaques et les malades présentant un syndrome métabolique. 
 Conseils d’utilisation 
 Deux gélules deux fois par jour pendant trois mois.",https://parapharmacie.tn/wp-content/uploads/2021/04/Duonat.png
https://parapharmacie.tn/shop/complements-alimentaires/anti-age/yeux-et-vision/optalux-30-gelules/,OPTALUX 30 Gélules,Yeux et vision,"Description 

 Description 
 
 Optalux est un complément alimentaire à base de Lutéine, Zéaxanthine, Astaxanthine, Vitamines, 
 Minéraux et Oméga 3 ; spécialement formulé pour maintenir une bonne vision et recommandé en cas de vieillissement oculaire. 
 Optalux est fabriqué selon les standards et norme de qualité requis en Allemagne. 
 Optalux contient la Vitamine A considérée comme ‘’ La Vitamine des yeux’’, elle aide à conserver 
une vision normale. 
 Optalux est le seul à vous apporter 3 caroténoïdes : Astaxanthine, Lutéine et Zéaxanthine permettant une protection naturelle des yeux contre le rayonnement solaire et réduisant la quantité 
de lumière bleue, toxique, reçue par les photorécepteurs de la fovéa. 
 L’association des Vitamine C, E , Zinc et Sélénium permet une action antioxydante importante qui protègent les cellules rétiniennes contre les radicaux libres. 
 Les oméga 3 sont indispensables à la structure de la rétine et du film lacrymal contribuant à une vision normale et à une bonne humidification des yeux. 
 
 Composition 
 
 Huile de poisson (29,41%), gélatine (17,64%), soja (8,82%), glycérine humectante, Eau, lutéine, agent 
d’enrobage, acide ascorbique, extrait d’aronia, cire d’abeille, dl-alpha Acétate de tocophérol, extrait 
de ginkgo, colorant, nicotinamide, zéaxanthine, oxyde de zinc, D-Pantothénate de calcium, Lycopène, 
extrait de myrtille, astaxanthine, resvératrol, chlorhydrate de pyridoxine, Riboflavine, mononitrâtes 
de thiamine, oxyde de cuivre, acétate de rétinyle, cholécalciférol, ptéroylmono acide glutamique, D- 
biotine, chlorure de chrome, sélénite de sodium, cyanocobalamine. 
 
 Posologie : 
 
 Prendre 1 capsule par jour avec un grand verre d’eau. 
 
 Recommandations : 
 
 Ne pas dépasser la dose journalière recommandée. 
 Ce complément alimentaire ne peut en aucun cas se substituer à une alimentation équilibrée ni à un 
régime sain. 
 Tenir hors de portée des jeunes enfants. 
 A conserver à l’abri de la chaleur, de l’humidité et à une température inférieure à 25°C.",https://parapharmacie.tn/wp-content/uploads/2021/07/Sans-titre-2022-12-29T123501.615.jpg
https://parapharmacie.tn/shop/complements-alimentaires/confort/forte-pharma-vitalite-4g-ultra-boost-30-comprimes/,Forté Pharma Vitalité 4G Ultra Boost   30 Comprimés,Confort,"Description 

 Description 
Pour une énergie immédiate et naturelle, la formule d’Energie Vitalité 4G a été adaptée au format comprimés. Gr ce à leur pellicule d’enrobage spéciale (pellicule d’enrobage ADP – Advanced Delivery Process – technologie étudiée pour libérer les actifs en seulement 15 minutes), les comprimés d’Energie Vitalité 4G libèrent les actifs dans l’organisme en seulement 15 minutes, pour un effet booster immédiat et ainsi : – Combattre la fatigue et les baisses de tonus – Stimuler vos performances physiques et intellectuelles.Le complexe 4G est un complexe naturel qui dynamise, stimule et fortifie l’organisme gr ce :- Au ginseng, connu pour son action revitalisante et stimulante- A la gelée Royale, riche en vitamines du groupe B, et ses vertus défensives- Au gingembre, qui procure force et vigueur gr ce à ses propriétés aphrodisiaques- Au guarana, riche en caféine qui est utilisé pour son effet stimulant.Conseils d’utilisation Prendre 1 comprimé par jour le matin au petit-déjeuner avec un verre d’eau. Composition Ginseng135mg dont 20,25mg de ginsénosidesGuarana50mg de caféineGingembre50mg d’extrait de gingembreGelée royale100mg de gelée royale lyophilisée (300mg de gelée royale fraîche)Le secret de Vitalité 4G Ultra Boost en comprimé? Son complexe 4G hautement dosé en en Ginseng et Guarana : 1. Ginseng : Avec 1000mg d’équivalent plante par comprimé, le Ginseng vous aide à vous sentir plus énergique pour surmonter les coups de fatigue du quotidien(1) ! 2. Guarana : Utilisé depuis des milliers d’années par le peuple Guarani en Amazonie pour la préparation de boissons toniques, le guarana vous aide à réduire la fatigue mentale(2). Dosé à 700mg, il apporte 50mg de caféine par comprimé. 3. Gelée Royale : Fruit du travail des abeilles, cet élixir naturel est un véritable concentré nutritif. 4. Gingembre : Reconnu du grand public, il contribue au bien-être de l’organisme. 
 Forté Pharma Vitalité 4G Ultra Boost , 30 Comprimésles comprimés d’Energie Vitalité 4G libèrent les actifs dans l’organisme en seulement 15 minutes, pour un effet booster immédiat et ainsi Combattre la fatigue et les baisses de tonus. 
 Présentation :30 comprimés",https://parapharmacie.tn/wp-content/uploads/2020/11/forte-pharma-energie-vitalite-4g-28-comprimes.jpg
https://parapharmacie.tn/shop/complements-alimentaires/confort/vitix-tablets-30cps/,VITIX tablets  30cps,Anti oxydant,"Description 

 Description 
Vitix comprimés est une formule originale associant un extrait végétal de melon breveté à un ensemble de vitamines (C, E, B9, B12) et de minéraux (Sélénium, Cuivre, Zinc). La vitamine C, la vitamine E, le Cuivre, le Sélénium aident à protéger les cellules contre le stress oxydatif.Conseils d’utilisation1 comprimé par jour avec un peu d’eau au cours d’un repas.Ne pas dépasser la dose journalière recommandée. Tenir hors de portée des jeunes enfants. Un complément alimentaire ne doit pas se substituer à une alimentation variée et équilibrée et à un mode de vie sain. A conserver à l’abri de la chaleur et l’humidité. En cas de grossesse consultez votre médecin. Vitix est un complément alimentaire, ce n’est pas un médicament.CompositionAgents de charge: Cellulose Microcristalline, Phosphate Tricalcique ; Vitamine C (acide L-ascorbique) ; Gluconate de Zinc ; Vitamine E (Acétate de DL-alpha tocophéryle); Levure enrichie en Sélénium ; anti-agglomérant: Stéarate de Magnésium ; Vitamine B9 (acide folique) support maltodextrine ; Extrait de Melon (Cucumis melo L.) ;  Gluconate de Cuivre ; Vitamine B12 (cyanocobalamine) ; enrobage: Hydroxypropylméthylcellulose/Cellulose Microcristalline/esters acétiques des mono- et diglycérides d’acides gras, Colorants : Dioxyde de Titane/Oxyde de Fer/Complexe Cuivre-Chlorophylline. 
 VITIX tablets, 30cpsVITIX COMPRIMÉS AIDE À PROTÉGER LES CELLULES CONTRE LE STRESS OXYDATIF.",https://parapharmacie.tn/wp-content/uploads/2020/11/vitix-tablets-30cps.jpg
https://parapharmacie.tn/shop/complements-alimentaires/confort/naturalium-arnidol-extra-15-gellules/,"NATURALIUM ARNIDOL EXTRA, 15 gélules",Anti douleur,"Description 

 Aide à soulager les crises de migraine, les maux de tete. Les douleurs articulaires, les règles douloureuses. 
 NATURALIUM ARNIDOL EXTRA ,15 géllules Aide à soulager les grises de migraine, les maux de tete. les douleurs articulaires, les règles douloureuses.",https://parapharmacie.tn/wp-content/uploads/2020/11/naturalium-arnidol-extra15-gellules.jpg
https://parapharmacie.tn/shop/complements-alimentaires/minceur/mincicare/,VITAL Mincicare boite de 60 gelules,Détox et draineurs,"Description 

 INDICATIONS 
 – Draineur : facilite la perte du poids et stimule l’élimination urinaire 
des déchets et toxines 
– Brûleur de graisses : (Omega 3 – CLA) ayant des propriétés 
amincissantes aide à débarrasser l’organisme des graisses stockées 
 
 COMPOSITIONS 
 Extrait sec de pissenlit, Extrait sec de piloselle, Extrait sec d’orthosiphon, Acide linoléique conjugué 
 
  FORME 
 Capsules moles et gélules 
 
  CONSEILS D’UTILISATION 
 
 Forme Brûle graisse : 1 capsule*2 par jour 
Forme draineur : 1 gélule*2 par jour",https://parapharmacie.tn/wp-content/uploads/2021/12/Mincicare-1.png
https://parapharmacie.tn/shop/complements-alimentaires/sante/hdc-flamixen-10-gelules/,HDC FLAMIXEN 10 Gélules,Anti douleur,"Description 

 
 
 
 DESCRIPTION HDC FLAMIXEN 10 Gélules 
 
 
 La solution à base de Bromélaïne est un traitement Anti-inflammatoire, Anti-Œdémateux et Antalgique. 
 FLAMIXEN  PEUT ÊTRE UTILISÉ EN CAS DE : 
 
 
 
 Traumatismes, plaies et brûlures:
 
 Post Episiotomie 
 Plaies ouvertes et brûlures 
 Tissus mous et  Entorses ligamentaires. 
 
 
 Rhumatologie (Arthrose du genou) 
 Orthopédie (Fractures et Oedèmes postopératoires) 
 Stomatologie (Post-extraction dentaire) 
 post-opératoires 
 ORL (Post Rhinoplastie et Sinusite) 
 OPH & Maxillo 
 
 DESCRIPTION COURTE 
 
 FLAMIXEN  PEUT ÊTRE UTILISÉ EN CAS DE : 
 Rhumatologie 
 Orthopédie 
 Stomatologie 
 post-opératoires 
 ORL 
 Contenance : boite de 10 GÉLULES 
 
 HDC FLAMIXEN 10 Gélules  prix tunisie est disponible sur parapharmacie.tn 
 Code barre EAN :  6192446202767 
 Retrouvez tous les  produits HDC pour peau, visage, corps, cheveux en Tunisie sur notre site en ligne.",https://parapharmacie.tn/wp-content/uploads/2022/11/Sans-titre-2022-11-02T102708.379.jpg
https://parapharmacie.tn/shop/complements-alimentaires/sante/therapia-vita-b-bt-30-gel/,THERAPIA VITA-B BT/30 GEL,Cholestérol et cardiovasculaire,"Description 

 PROPRIÉTÉS ET MODE D’ACTION 
 La vitamine B1 
 • Indispensable au bon fonctionnement du cerveau et de l’ensemble du système nerveux. 
 La vitamine B2 
 • Intervient dans le métabolisme des glucides (sucres), des lipides (graisses) et des protéines. 
 • Elle est impliquée dans la production de kératine. 
 La vitamine B3 
 • Participe à la production d’énergie au sein des cellules, à la fabrication de différents lipides et de leurs dérivés. 
 La vitamine B5 
 • Elle est essentielle à la croissance des tissus et contribue ainsi au processus de cicatrisation de la peau et à la pousse des cheveux. 
 La vitamine B6 
 • Elle intervient dans le métabolisme des protéines. 
 • Elle est essentielle à la production de divers neuromédiateurs ou hormones: sérotonine, dopamine, adrénaline, noradrénaline. 
 • Elle participe au renouvellement des globules rouges et au fonctionnement du système immunitaire. 
 L’acide folique ou vitamine B9 
 • En association avec la vitamine B12, elle permet de diminuer le taux sanguin d’homocystéine, un composé dont l’excès est considéré comme favorisant des maladies cardiovasculaires. 
 • Elle est importante pour les cellules à renouvellement rapide: globules rouges, globules blancs. 
 La vitamine B12 
 • Renouvellement cellulaire. 
 • Elle contribue ainsi au bon état de la peau. 
 • Elle participe à la formation des globules rouges. 
 • Elle est essentielle au bon fonctionnement des cellules nerveuses. 
 Chez la femme, B12 est importante pour le développement du système nerveux du fœtus. 
 Biotine 
 • Elle intervient dans le fonctionnement du système nerveux et le renouvellement des cellules de la peau et des cheveux. 
 CONSEILS D’UTILISATION 
 • 1 gélule par jour au cours du repas. 
 PRÉCAUTIONS D’EMPLOI 
 • Ne pas dépasser la dose journalière recommandée. 
 • Consulter votre médecin ou pharmacien avant de l’utiliser en cas de grossesse, allaitement, maladie ou usage de médicaments. 
 Complexe de 8 vitamines B : Vit B1, Vit B2, Vit B3, Vit B5, Vit B6, Vit B9, Vit B12, Biotine. 
 ALLÉGATIONS 
 Vita-B participe 
 • Fonctionnement du système nerveux. 
 • Métabolisme énergétique. 
 • Santé du cœur. 
 • Santé des cheveux et ongles.",https://parapharmacie.tn/wp-content/uploads/2023/01/Sans-titre-2023-01-10T101035.585.jpg
https://parapharmacie.tn/shop/complements-alimentaires/minceur/vitarmonyl-capteur-graisses-et-sucres/,VITAVEA VITARMONYL CAPTEUR GRAISSES ET SUCRES 40 gelules,Brule graisse,"Description 

 Description Vitarmonyl vitavea capteur de graisses et sucres 
 Complément alimentaire à base 
 
 d’extraits de gymnéma 
 café vert 
 
 Le gymnéma aide à l’absorption des graisses et des sucres et au contrôle du poids Les graisses et les sucres ingérés en trop grandes quantités peuvent être responsables de la prise de poids. Dans le cadre d’un régime, le gymnéma participe à la transformation et l’absorption des graisses et des sucres, limitant ainsi la prise de poids. Le café vert complète cette formule et apporte de la caféine. 
 Pour qui ? 
 Les personnes souhaitant faciliter l’amincissement dans le cadre de mesures diététiques. 
 Que contient ce produit ? 
 Extrait de gymnéma (Gymnema sylvestre) ; gélule (gélatine ; colorant : caramel) ; extrait de café vert (Coffea arabica) ; maltodextrine ; antiagglomérants : sels de magnésium d’acides gras, dioxyde de silicium. 
 Description courte 
 
 Aide à mincir 
 limite la prise de poids 
 Contient extrait de café vert 
 Sels de magnésium, phosphates de calcium 
 2 gélules le matin 
 Boite de 40 gélules 
 Programme de 20 jours 
 
 Le prix de  VITAVEA VITARMONYL CAPTEUR GRAISSES ET SUCRES  est disponible en Tunisie sur parapharmacie 
 Code barre EAN : 3286010035080 
 Trouvez tous les  compléments alimentaires Vitarmonyl  sur notre site en ligne",https://parapharmacie.tn/wp-content/uploads/2020/12/Sans-titre-35.jpg
https://parapharmacie.tn/shop/complements-alimentaires/sante/carbol-biohealth/,CARBOL – BIOHEALTH  30 GELULES,Transit et digestion,"Description 

 DESCRIPTION 
 Complément alimentaire pour un bien être digestif 
 
 Aide à réduire les ballonnements. 
 Aide à capter les gaz issus de la fermentation digestive. 
 Contribue au confort intestinal. 
 
 Le charbon issu de la calcination du coque de noix de coco permettant d’ augmenter les capacités d’adsorption. 
 Cette gélule hautement dosée est composée uniquement de charbon. 
 
 100% Naturelle 
 Sans conservateur, sans excipient 
 Fabriqué en Tunisie 
 
 Partie utilisée :  Coque de la noix de coco 
 INDICATION CARBOL – BIOHEALTH 
 
 soulager les inconforts digestifs tels que les ballonnements 
 Aide à capter les gaz issus de la fermentation digestive 
 
 COMPOSITION 
 100% poudre de charbon végétal  de coque de noix de coco 
À consommer dans le cadre d’un mode de vie sain et associé à une alimentation équilibrée. Ne pas dépasser les doses recommandées. 
 Tenir hors de portée des enfants et à l’abri de la chaleur et de l’humidité. 
 COMMENT UTILISER CARBOL ? 
 PROGRAMME DE FOND 
 30 jours 
En cas d’inconforts digestifs répétés ou pour purifer votre système digestif 
2 gélules le  matin avec un grand verre d’eau 
 UTILISATION PONCTUELLE 
 En cas de repas copieux, sensation de ballonnements 
Avaler avec un verre d’eau, 4 gélules immédiatement 
 En raison de son fort pouvoir absorbant, à prendre à distance des médicaments. 
 DESCRIPTION COURTE 
 
 Diminue les ballonnements 
 Réduit les gaz 
 Améliore le confort intestinal 
 Contient du charbon végétal 
 Contenance 30 gélules 
 
 Le prix de  BIOHEALTH CARBOL  est disponible en Tunisie sur parapharmacie.tn 
 Code barre EAN : 6192447500091 
 Trouvez tous les  compléments alimentaires Biohealth  sur notre site en ligne. 
 
 
   
 
 
 
 
 
 
 
 
 
 
 Voir cette publication sur Instagram 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   
 Une publication partagée par Laboratoires Biohealth (@biohealth_tunisie)",https://parapharmacie.tn/wp-content/uploads/2021/10/carbol.jpg
https://parapharmacie.tn/shop/complements-alimentaires/complements-alimentaires-bebe-et-enfant/pediakids-calcium-vit-d3-150-ml/,Pédiakids Calcium et Vit D3   150 ml,Compléments alimentaires bébé et enfant,"Description 

 PEDIAKIDS Calcium VitD3  est un complément alimentaire pour favoriser la croissance et solidifier les os pour les enfants dès leur naissance. Ce produit a été développé par les laboratoires VITAL. 
 INDICATIONS 
 
 Favorise la croissance 
 Solidifie les os et prévient l’ostéomalacie 
 Régule le métabolisme phospho-calcique et homéostasie osseuse 
 
 COMPOSITION POUR 5 ML  
 
 0,2 g de Calcium 
 0,8 µg de Vitamine D3 
 2,5 µg de Vitamine B12 
 
 POSOLOGIE Pédiakids Calcium et Vit D3 
 
 
 
 ÂGE 
 MATIN 
 MIDI 
 SOIR 
 
 
 0 à 3 ans  
 5ml 
         – 
 5ml 
 
 
 4 à 6 ans  
 5ml 
 5ml 
 5ml 
 
 
 7 à 9 ans  
 10 ml  
         – 
 10 ml  
 
 
 9 à 19 ans  
 15 ml  
 15 ml  
        – 
 
 
 
 Description courte 
 
 Pour les enfants dès la naissance 
 Idéal pour la croissance 
 Favorise la solidification des os 
 Prévient l’ostéomalacie 
 Bon pour le métabolisme phospho-calcique 
 Contenance 150 ml 
 
 Le prix de  Pédiakids Calcium et Vit D3  est disponible en Tunisie sur parapharmacie 
 Code barre EAN : 6192421103119 
 Trouvez tous les  produits pédiakids  sur notre site en ligne. 
 
    
 
 
 
 
 
 
 
 
 
 
 Voir cette publication sur Instagram 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Une publication partagée par Les Laboratoires VITAL (@laboratoiresvital)",https://parapharmacie.tn/wp-content/uploads/2022/09/CALCIUM-_-VI.D3-sirop.jpg
https://parapharmacie.tn/shop/complements-alimentaires/sante/pastille-verte/,Pastille Verte,Santé,"Description 

 Pastille VertePastille Verte pour maux de gorge et haleine fraiche Quality: 1 2 3 4 5 Title: * Comment: * * Required fields Submit   or  Cancel",https://parapharmacie.tn/wp-content/uploads/2020/11/pastille-verte.jpg
https://parapharmacie.tn/shop/complements-alimentaires/sante/coarticare-60-comprimes/,Pharmacare COARTICARE 60 COMPRIMÉS,Articulation,"Description 

 
 
 
 Spécialité :COARTICARE 
 Forme: Comprimé pelliculé/coated tablet 
 Présentation :Boite de 60 
 Indication : Ce complément alimentaire aide à soulager les douleurs articulaires, former et entretenir le tissu cartilagineux et ralentir l’évolution de l’arthrose.",https://parapharmacie.tn/wp-content/uploads/2022/02/coarticare-60-comprimes0000.png
https://parapharmacie.tn/shop/complements-alimentaires/fertilite/therapia-endurmax-45-gelules/,THERAPIA ENDUR’MAX – 60 GÉLULES,Fertilité,"Description 

 THERAPIA ENDUR’MAX 60 GÉLULESC’est un traitement pour l’éjaculation prématurée. PROPRIÉTÉS ET MODE D’ACTION: Il permet une double action : sédatif du système nerveux central et anaphrodisiaque. Les cônes du houblon sont constituées d’une huile essentielle  qui est riche en hydrocarbure terpénique.Ces cônes du houblon, en agissant sur le système nerveux central, lui confèrent une action sédative et calmante , ce qui permet de soigner certains troubles sexuels d’origine nerveuse chez les hommes( éjaculation précoce… COMPOSITION: Houblon PRÉCAUTIONS D’EMPLOI: Ce traitement ne présente aucun e?ets indésirables. 
 THERAPIA ENDUR’MAX 45 GÉLULESTHERAPIA ENDUR’MAX 60 GÉLULESC’est un traitement pour l’éjaculation prématurée.",https://parapharmacie.tn/wp-content/uploads/2020/11/therapia-endur-max.jpg
https://parapharmacie.tn/shop/complements-alimentaires/minceur/therapia-slimmer-30-gelules/,THERAPIA SLIMMER 30 Gélules,Brule graisse,"Description 

 Description 
• Capte les sucres et les graisses des aliments. • Augmente la combustion des lipides et la thermogenèse. • Eliminer l’excès d’eau dans l’organisme.Brûle : Thé vert Ses catéchines augmentent la thermogenèse, améliorent la fonction insulinique et réduisent l’obésité intra-abdominale en augmentant la combustion des lipides et participe à la régulation du poids (colloque INRA catechins and diet : Paris : 23-01-08).Guarana : 5 fois plus de caféine que dans le café ——- > Augmente la diurèse. Inhibe la phosphodiestérase ——- > augmentation du taux d’AMP cyclique, ce qui entraîne la libération de glucose, d’acides gras libres et de lactate par augmentation de glycolyse et lipolyse.Capte : Nopal Riche en Mucilages qui retiennent l’eau ——- > hydrocolloïdes, pectines & monosaccharides qui, diminuent l’absorption des graisses au niveau intestinal.Draine : Queue de cerise (Pédoncule fructifère ) Accroissement du volume aqueux urinaire gr ce aux sels de potassium, polyphénols (surtout ?avonoïdes), mucilages, acides-alcools.Conseils d’utilisation2 gélules 3 fois par jour, à prendre avec un grand verre d’eau au miment des repas.PRÉCAUTIONS D’EMPLOI: Aucune contre-indication connue.CompositionThé vert, nopal, guarana, queue de cerise 
 THERAPIA SLIMMER 30 Gélules• Capte les sucres et les graisses des aliments. • Augmente la combustion des lipides et la thermogenèse. • Eliminer l’excès d’eau dans l’organisme.",https://parapharmacie.tn/wp-content/uploads/2020/11/therapia-slimmer-3-60-capsules.jpg
https://parapharmacie.tn/shop/complements-alimentaires/confort/vitabiotics-jointace-original-chondroitine-glucosamine-30-comprimes/,Vitabiotics Jointace Original chondroïtine + glucosamine  30 Comprimés,Articulation,"Description 

 Description 
Soutien à haute résistance pour les articulations. Jointace chondroïtine et la glucosamine comprimés sont en sus de pointe pour les articulations et les muscles sains, combinant les ingrédients maintien mixtes spéciaux de nombreux produits populaires dans un seul comprimé. Jointace chondroïtine et la glucosamine comprimés fournissent une solution véritablement globale pour la santé des articulations, combinant haute résistance glucosamine, chondroïtine, extrait de gingembre et de la vitamine C. Plus qu’un sulfate de glucosamine La combinaison représente une avancée majeure dans les suppléments conçus pour aider les gens de sport et de maintenir la santé des articulations, et donne une valeur imbattable en offrant plus que le sulfate de glucosamine seul. Le sulfate de glucosamine est un nutriment important pour le maintien de la santé des articulations, comme la capacité de l’organisme à fabriquer apparaît naturellement à diminuer avec l’ ge. Mais tandis que le sulfate de glucosamine joue un rôle important dans la production de collagène, le coussin naturel en cartilage, il est seulement un facteur dans la santé des articulations. Avec chondroïtine pour le soutien du cartilage de chondroïtine est également inclus dans la formulation, car il agit en synergie avec la glucosamine à aider à soutenir le renouvellement et la réparation du cartilage, et de maintenir les propriétés lubrifiantes de fluides autour des articulations. Jointace contient un LMW spéciale de haute qualité (de bas poids moléculaire) de forme de chondroïtine. USP Pureté standard -. Le sulfate de sulfate de glucosamine et de chondroïtine utilisée dans Jointace conforme à USP (United States Pharmacopeia) Les normes de pureté Avec extrait de gingembre associé à la vitamine C Jointace chondroïtine & comprimés de glucosamine fournissent également Ginger, un extrait souvent utilisé dans la santé des articulations, avec la vitamine C, un antioxydant et co-facteur qui peut jouer un rôle dans la production de collagène. Jointace chondroïtine et la glucosamine comprimés ne contiennent pas de colorants artificiels, de gluten, conservateurs, lactose ou de levure.Mode d’emploi: Prendre deux comprimés par jour avec votre repas principal.Ingrédients : Glucosamine Sulphate, Sulfate de chondroïtine, Vitamine D, Vitamine E, Vitamine C, Acide Folique, vitamine B12, Le zinc, Manganèse, Cuivre, Sélénium, Ginger root extract.ConditionnementComprimés 
 Vitabiotics Jointace Original chondroïtine + glucosamine, 30 ComprimésSoutien à haute résistance pour les articulations. Jointace chondroïtine et la glucosamine comprimés sont en sus de pointe pour les articulations et les muscles sains, combinant les ingrédients maintien mixtes spéciaux de nombreux produits populaires dans un seul comprimé.",https://parapharmacie.tn/wp-content/uploads/2020/11/vitabiotics-jointace-original-chondroitine-glucosamine-30-comprimes.jpg
https://parapharmacie.tn/shop/complements-alimentaires/fertilite/denk-pharma-fertilo-forte-60-capsules/,DENK PHARMA Fertilo Forte  60 capsules,Fertilité homme,"Description 

 Pour les hommes désirant avoir des enfants: 
 – Une combinaison de nutriments importants et d’oligo-éléments qui ont un impact sur la production de sperme 
 – 2 capsules par jour couvre tous vos besoins quotidiens en termes de zinc et de sélénium. 
 Conditionnement :Capsules 
 DENK PHARMA Fertilo Forte, 60 capsulesPour les hommes désirant avoir des enfants:- Une combinaison de nutriments importants et d’oligo-éléments qui ont un impact sur la production de sperme.- 2 capsules par jour couvre tous vos besoins quotidiens en termes de zinc et de sélénium.",https://parapharmacie.tn/wp-content/uploads/2020/11/denk-pharma-fertilo-forte-30-sticks.jpg
https://parapharmacie.tn/shop/complements-alimentaires/confort/denk-pharma-joint-active-30-comprimes/,DENK PHARMA JOINT ACTIVE   30 comprimés,Articulation,"Description 

 Combinaison efficace des nutriments glucosmamine, chondroïtine, zinc, vitamines C et E pour renforcer et maintenir les articulations, le cartilage, les os et les muscles.Complément alimentaire pour le traitement de l’arthrose. Recommandé par la Ligue européenne contre le rhumatisme (EULAR) et l’International Osteoarthritis Research Association (OARSI) pour le soulagement des symptômes de l’arthrose de la hanche, du genou et de la main,Apport rapide et facile, Sans gluten et sans lactose. Posologie recommandée: Prendre un comprimé avec beaucoup de liquide 1-2 fois par jour pour un repas.  Taille du paquet: 30 comprimés pelliculés   ConditionnementComprimés 
 DENK PHARMA JOINT ACTIVE , 30 comprimésCombinaison efficace des nutriments glucosmamine, chondroïtine, zinc, vitamines C et E pour renforcer et maintenir les articulations, le cartilage, les os et les muscles.",https://parapharmacie.tn/wp-content/uploads/2020/11/denk-pharma-joint-active-denk-30-comprimes.jpg
https://parapharmacie.tn/shop/complements-alimentaires/sante/bioferrum-boite-de-60-gelules/,BIOFERRUM BOITE DE 60 GÉLULES,Anémie,"Description 

   
 La carence en fer survient principalement pendant les périodes de croissance, de grossesse, de lactation et de règles abondantes, et peut être accompagnée par une fatigue générale, des étourdissements, une sensibilité aux infections, une perte de cheveux et des ongles cassants. 
 Bioferrum ® aide à la normalisation de l’hémoglobine et de la formation des globules rouges. 
 Bioferrum ® contient du fer chélaté par des acides aminés pour une meilleure absorption et une meilleure tolérance digestive. 
 Bioferrum ® n’interagit pas avec les aliments (thé, café, lait … etc). 
 Bioferrum ® permet aussi de couvrir les besoins journaliers en vitamine C, B6, B9 et B12. 
La vitamine C participe à augmenter l’absorption du fer contenu dans les aliments d’origine végétale, les œufs et les produits laitiers ce qui augmente la réserve en fer dans l’organisme. 
La vitamine B9 est associée à la synthèse de l’ADN, ARN et des protéines, et dans le processus de la division cellulaire et la réparation des chromosomes.",https://parapharmacie.tn/wp-content/uploads/2021/11/xbioferrum-boite-de-60-gelules.jpg.pagespeed.ic_.CqBVxec6RJ.png
